ano;UF;escolaridade;escolaridade_adj;horas_trabalhadas;faixa_horas_trabalhadas;renda_bruta;se
2023;13;6;Ensino Superior;4;44 até 48 Horas;1922,132625956790;3,09706961403681e+02
2023;14;6;Ensino Superior;4;44 até 48 Horas;2247,785448705247;4,94844528414856e+02
2023;15;6;Ensino Superior;4;44 até 48 Horas;2031,236263739554;2,88586449244690e+02
2023;16;6;Ensino Superior;4;44 até 48 Horas;1313,743799125527;5,68162349201106e+00
2023;17;6;Ensino Superior;4;44 até 48 Horas;2007,345300822161;3,68000832106624e+02
2023;21;6;Ensino Superior;4;44 até 48 Horas;2912,172107606286;5,40680414993179e+02
2023;22;6;Ensino Superior;4;44 até 48 Horas;1383,111543591414;5,65437714373155e+01
2023;23;6;Ensino Superior;4;44 até 48 Horas;2071,554316059030;3,41130437150456e+02
2023;24;6;Ensino Superior;4;44 até 48 Horas;1330,019145587590;1,97462834018168e+02
2023;25;6;Ensino Superior;4;44 até 48 Horas;4193,830553094227;9,76255888390382e+02
2023;26;6;Ensino Superior;4;44 até 48 Horas;2215,093960745794;3,24255873215926e+02
2023;27;6;Ensino Superior;4;44 até 48 Horas;2246,127218287694;2,69185220461076e+02
2023;28;6;Ensino Superior;4;44 até 48 Horas;1579,503046921209;3,18976485984270e+02
2023;29;6;Ensino Superior;4;44 até 48 Horas;1887,041827631310;2,95641437201448e+02
2023;31;6;Ensino Superior;4;44 até 48 Horas;2346,136466560048;3,72090033514564e+02
2023;32;6;Ensino Superior;4;44 até 48 Horas;3202,848973757816;6,08975422949886e+02
2023;33;6;Ensino Superior;4;44 até 48 Horas;3025,856204768538;2,43621099469924e+02
2023;35;6;Ensino Superior;4;44 até 48 Horas;2848,714813680773;2,01601190992071e+02
2023;41;6;Ensino Superior;4;44 até 48 Horas;2516,963306356281;4,99545342232316e+02
2023;42;6;Ensino Superior;4;44 até 48 Horas;3074,161412897613;3,25521693704191e+02
2023;43;6;Ensino Superior;4;44 até 48 Horas;2911,432955379372;3,43211012337493e+02
2023;50;6;Ensino Superior;4;44 até 48 Horas;3457,790924390425;3,93083607262838e+02
2023;51;6;Ensino Superior;4;44 até 48 Horas;2681,319228569857;3,81046595392390e+02
2023;52;6;Ensino Superior;4;44 até 48 Horas;2653,058828866041;3,70869107333995e+02
2023;53;6;Ensino Superior;4;44 até 48 Horas;3000,263775826298;8,41095695472771e+02
2023;11;7;Ensino Superior;4;44 até 48 Horas;7849,651993340052;2,35919857228788e+03
2023;12;7;Ensino Superior;4;44 até 48 Horas;3131,585691780283;6,14624181842127e+02
2023;13;7;Ensino Superior;4;44 até 48 Horas;4692,424903163103;1,25370089859291e+03
2023;14;7;Ensino Superior;4;44 até 48 Horas;6927,523303631777;1,66830795344039e+03
2023;15;7;Ensino Superior;4;44 até 48 Horas;5853,024674028869;9,28429428547566e+02
2023;16;7;Ensino Superior;4;44 até 48 Horas;3067,735538909441;6,01122074428258e+02
2023;17;7;Ensino Superior;4;44 até 48 Horas;3937,813776733846;6,39705195554348e+02
2023;21;7;Ensino Superior;4;44 até 48 Horas;5012,509582130013;5,44677482002024e+02
2023;22;7;Ensino Superior;4;44 até 48 Horas;3185,742359473995;4,24657674477287e+02
2023;23;7;Ensino Superior;4;44 até 48 Horas;4233,679021331895;7,34098891756119e+02
2023;24;7;Ensino Superior;4;44 até 48 Horas;6783,301072740927;1,77967085631322e+03
2023;25;7;Ensino Superior;4;44 até 48 Horas;4263,305469964672;9,93649337505967e+02
2023;26;7;Ensino Superior;4;44 até 48 Horas;5208,764686502747;1,51203394787482e+03
2023;27;7;Ensino Superior;4;44 até 48 Horas;4413,829774583352;6,50797879339920e+02
2023;28;7;Ensino Superior;4;44 até 48 Horas;3893,155826729459;4,45307163574178e+02
2023;29;7;Ensino Superior;4;44 até 48 Horas;2902,301232129437;4,19157721122117e+02
2023;31;7;Ensino Superior;4;44 até 48 Horas;5059,012419849661;4,82518709717403e+02
2023;32;7;Ensino Superior;4;44 até 48 Horas;4620,116015058727;3,81347240279302e+02
2023;33;7;Ensino Superior;4;44 até 48 Horas;6113,453731428594;5,59296369875328e+02
2023;35;7;Ensino Superior;4;44 até 48 Horas;8533,417315154295;9,66038380796981e+02
2023;41;7;Ensino Superior;4;44 até 48 Horas;6497,637784150700;1,11781096527883e+03
2023;42;7;Ensino Superior;4;44 até 48 Horas;6452,228823642820;5,91183299596552e+02
2023;43;7;Ensino Superior;4;44 até 48 Horas;4241,258796759703;3,61874298943263e+02
2023;50;7;Ensino Superior;4;44 até 48 Horas;5519,427891207020;6,64224800331239e+02
2023;51;7;Ensino Superior;4;44 até 48 Horas;4926,668955085768;5,63931943840134e+02
2023;52;7;Ensino Superior;4;44 até 48 Horas;6190,783927940898;1,93170517130897e+03
2023;53;7;Ensino Superior;4;44 até 48 Horas;7048,333693689201;1,06690679762883e+03
2023;11;1;Sem Instrução Formal;5;49 Horas +;5031,646369760710;1,99527835284988e+03
2023;12;1;Sem Instrução Formal;5;49 Horas +;772,696690611072;2,33637377696399e+02
2023;13;1;Sem Instrução Formal;5;49 Horas +;1166,727358145605;2,08587771316055e+02
2023;14;1;Sem Instrução Formal;5;49 Horas +;1273,638629182796;2,59975000500626e+02
2023;15;1;Sem Instrução Formal;5;49 Horas +;1090,768515964595;1,52552121211586e+02
2023;16;1;Sem Instrução Formal;5;49 Horas +;1360,584468281225;2,04655293095312e+02
2023;17;1;Sem Instrução Formal;5;49 Horas +;1282,004904330218;2,64738321589319e+02
2023;21;1;Sem Instrução Formal;5;49 Horas +;1067,261839998086;1,20083810481255e+02
2023;22;1;Sem Instrução Formal;5;49 Horas +;1058,259428061835;5,32177805126695e+02
2023;23;1;Sem Instrução Formal;5;49 Horas +;807,282969821607;8,03769873838597e+01
2023;24;1;Sem Instrução Formal;5;49 Horas +;2049,418512953864;1,18526815232502e+03
2023;25;1;Sem Instrução Formal;5;49 Horas +;998,196115753809;1,78096381091109e+02
2023;26;1;Sem Instrução Formal;5;49 Horas +;1254,961446849716;2,93650741541540e+02
2023;27;1;Sem Instrução Formal;5;49 Horas +;1152,826248454280;2,65524966595950e+02
2023;28;1;Sem Instrução Formal;5;49 Horas +;1289,060435651745;3,01419451277301e+02
2023;29;1;Sem Instrução Formal;5;49 Horas +;1594,289495809188;6,49126408051638e+02
2023;31;1;Sem Instrução Formal;5;49 Horas +;1980,915340312166;5,95272920951066e+02
2023;32;1;Sem Instrução Formal;5;49 Horas +;3173,820079871538;2,16283258917842e+03
2023;33;1;Sem Instrução Formal;5;49 Horas +;2196,585800364726;3,51517495678372e+02
2023;35;1;Sem Instrução Formal;5;49 Horas +;2019,615420633588;3,64647392769382e+02
2023;41;1;Sem Instrução Formal;5;49 Horas +;2700,245729324567;4,68877321895937e+02
2023;42;1;Sem Instrução Formal;5;49 Horas +;1982,424554568520;1,57007192448419e+02
2023;43;1;Sem Instrução Formal;5;49 Horas +;2209,945080214382;6,99337098488889e+02
2023;50;1;Sem Instrução Formal;5;49 Horas +;1727,795796987484;2,30151625900163e+02
2023;51;1;Sem Instrução Formal;5;49 Horas +;2251,853748741441;3,93816000082439e+02
2023;52;1;Sem Instrução Formal;5;49 Horas +;2264,182770453721;5,60091830839805e+02
2023;53;1;Sem Instrução Formal;5;49 Horas +;1530,743304932462;3,69733496172260e+02
2023;11;2;Ensino Fundamental;5;49 Horas +;3099,580918581976;4,34248593180478e+02
2023;12;2;Ensino Fundamental;5;49 Horas +;1082,152306802742;3,32810181489034e+02
2023;13;2;Ensino Fundamental;5;49 Horas +;1425,662044283733;2,29409702714946e+02
2023;14;2;Ensino Fundamental;5;49 Horas +;3495,376512242971;7,80613609455953e+02
2023;15;2;Ensino Fundamental;5;49 Horas +;1859,416519549758;1,98634790546325e+02
2023;16;2;Ensino Fundamental;5;49 Horas +;1312,103248160476;1,24674371758139e+02
2023;17;2;Ensino Fundamental;5;49 Horas +;2736,994498132321;5,77776919493864e+02
2023;21;2;Ensino Fundamental;5;49 Horas +;1594,711715080754;3,03984090371826e+02
2023;22;2;Ensino Fundamental;5;49 Horas +;1522,491100545280;2,81640200770952e+02
2023;23;2;Ensino Fundamental;5;49 Horas +;1295,756162125246;1,17243930195059e+02
2023;24;2;Ensino Fundamental;5;49 Horas +;1661,412587164366;1,68278141704696e+02
2023;25;2;Ensino Fundamental;5;49 Horas +;1265,605657653514;8,45233077245872e+01
2023;26;2;Ensino Fundamental;5;49 Horas +;1206,670664975954;8,18813456988908e+01
2023;27;2;Ensino Fundamental;5;49 Horas +;1500,133581971269;1,49725960333539e+02
2023;28;2;Ensino Fundamental;5;49 Horas +;1174,739944039190;9,17645996794943e+01
2023;29;2;Ensino Fundamental;5;49 Horas +;1556,823046819070;1,57796502487290e+02
2023;31;2;Ensino Fundamental;5;49 Horas +;2185,721136185792;1,74897992292642e+02
2023;32;2;Ensino Fundamental;5;49 Horas +;3062,962070911762;7,65935541215702e+02
2023;33;2;Ensino Fundamental;5;49 Horas +;2254,300986164013;1,95721819434180e+02
2023;35;2;Ensino Fundamental;5;49 Horas +;2394,907804767717;1,98099734014406e+02
2023;41;2;Ensino Fundamental;5;49 Horas +;2876,161146030388;3,96857225553110e+02
2023;42;2;Ensino Fundamental;5;49 Horas +;2999,484582641789;1,66994206626781e+02
2023;43;2;Ensino Fundamental;5;49 Horas +;3148,141902978607;2,23923380969776e+02
2023;50;2;Ensino Fundamental;5;49 Horas +;5942,003829388158;2,28304702225636e+03
2023;51;2;Ensino Fundamental;5;49 Horas +;4034,211995830523;5,70099504110198e+02
2023;52;2;Ensino Fundamental;5;49 Horas +;2822,967760179882;2,94552492508704e+02
2023;53;2;Ensino Fundamental;5;49 Horas +;2252,292482719728;2,71588387945276e+02
2023;11;3;Ensino Fundamental;5;49 Horas +;2551,147630819396;3,65751985319444e+02
2023;12;3;Ensino Fundamental;5;49 Horas +;2038,787809338256;1,14941812676554e+03
2023;13;3;Ensino Fundamental;5;49 Horas +;1518,321699784637;2,07413467353314e+02
2023;14;3;Ensino Fundamental;5;49 Horas +;3848,774483848307;1,68074453887387e+03
2023;15;3;Ensino Fundamental;5;49 Horas +;1992,173551653284;1,95705688315320e+02
2023;16;3;Ensino Fundamental;5;49 Horas +;1632,779767761705;3,18439209005970e+02
2023;17;3;Ensino Fundamental;5;49 Horas +;8017,654324257882;3,36407243881969e+03
2023;21;3;Ensino Fundamental;5;49 Horas +;2158,671940004902;5,79316677776575e+02
2023;22;3;Ensino Fundamental;5;49 Horas +;1514,387632588470;2,32926294436053e+02
2023;23;3;Ensino Fundamental;5;49 Horas +;1604,367473392328;2,19291895822650e+02
2023;24;3;Ensino Fundamental;5;49 Horas +;1353,300134373636;2,27267732982699e+02
2023;25;3;Ensino Fundamental;5;49 Horas +;1941,303414155768;4,69711647742214e+02
2023;26;3;Ensino Fundamental;5;49 Horas +;1618,615423444995;2,82683167790436e+02
2023;27;3;Ensino Fundamental;5;49 Horas +;1479,558966896666;1,42699985255953e+02
2023;28;3;Ensino Fundamental;5;49 Horas +;1491,875173598189;2,32086783482849e+02
2023;29;3;Ensino Fundamental;5;49 Horas +;1423,749094710787;1,58908404803549e+02
2023;31;3;Ensino Fundamental;5;49 Horas +;2358,385983880398;2,17328217160768e+02
2023;32;3;Ensino Fundamental;5;49 Horas +;2705,170951279866;6,39529553035432e+02
2023;33;3;Ensino Fundamental;5;49 Horas +;2110,949554688847;1,37581260067355e+02
2023;35;3;Ensino Fundamental;5;49 Horas +;2553,052097308616;1,77070616278393e+02
2023;41;3;Ensino Fundamental;5;49 Horas +;3657,446848583744;6,36770275190081e+02
2023;42;3;Ensino Fundamental;5;49 Horas +;2879,993529358596;1,63484376578774e+02
2023;43;3;Ensino Fundamental;5;49 Horas +;2800,122835335304;1,92272176368430e+02
2023;50;3;Ensino Fundamental;5;49 Horas +;2428,206858167833;2,59138854703704e+02
2023;51;3;Ensino Fundamental;5;49 Horas +;3052,210002444093;4,13221467024893e+02
2023;52;3;Ensino Fundamental;5;49 Horas +;2470,482119804085;3,66573736760119e+02
2023;53;3;Ensino Fundamental;5;49 Horas +;3111,958701281232;5,46123743110839e+02
2023;11;4;Ensino Médio;5;49 Horas +;2955,495504105719;4,55970527567959e+02
2023;12;4;Ensino Médio;5;49 Horas +;1562,956050308550;1,00728958137342e+03
2023;13;4;Ensino Médio;5;49 Horas +;1747,924706616620;4,69672117538799e+02
2023;14;4;Ensino Médio;5;49 Horas +;1773,461819741395;3,04620654733166e+02
2023;15;4;Ensino Médio;5;49 Horas +;1942,628023525750;3,12689001075671e+02
2023;16;4;Ensino Médio;5;49 Horas +;1986,574979943195;7,94719464447137e+02
2023;17;4;Ensino Médio;5;49 Horas +;1876,756161294294;3,24152176512558e+02
2023;21;4;Ensino Médio;5;49 Horas +;1190,307475212555;1,85273701347718e+02
2023;22;4;Ensino Médio;5;49 Horas +;1494,991097777959;2,05051229939023e+02
2023;23;4;Ensino Médio;5;49 Horas +;1229,130219900641;2,75876197944996e+02
2023;24;4;Ensino Médio;5;49 Horas +;3566,800936252749;1,79264498392619e+03
2023;25;4;Ensino Médio;5;49 Horas +;1637,109924931797;3,55490522339374e+02
2023;26;4;Ensino Médio;5;49 Horas +;1635,586514606718;2,58532362272872e+02
2023;27;4;Ensino Médio;5;49 Horas +;1354,277250272904;8,36867546501849e+01
2023;28;4;Ensino Médio;5;49 Horas +;2199,196310789727;8,71576770963997e+02
2023;29;4;Ensino Médio;5;49 Horas +;2343,580630947021;5,06417673137184e+02
2023;31;4;Ensino Médio;5;49 Horas +;2665,306297803803;2,51082421871344e+02
2023;32;4;Ensino Médio;5;49 Horas +;2224,026194318887;3,71567126930501e+02
2023;33;4;Ensino Médio;5;49 Horas +;2355,761534593174;2,43518645006281e+02
2023;35;4;Ensino Médio;5;49 Horas +;2685,596911116960;3,19131032645492e+02
2023;41;4;Ensino Médio;5;49 Horas +;3500,046975974200;4,60174069170953e+02
2023;42;4;Ensino Médio;5;49 Horas +;3456,930272047658;3,33996720195247e+02
2023;43;4;Ensino Médio;5;49 Horas +;3136,714617444436;3,23059442000264e+02
2023;50;4;Ensino Médio;5;49 Horas +;2786,956040189017;4,20522796367239e+02
2023;51;4;Ensino Médio;5;49 Horas +;4427,899137233826;8,39909644737445e+02
2023;52;4;Ensino Médio;5;49 Horas +;2807,744081753081;3,93707994073767e+02
2023;53;4;Ensino Médio;5;49 Horas +;2510,817337658192;4,26775302753522e+02
2023;11;5;Ensino Médio;5;49 Horas +;3625,319306905395;5,75043077127357e+02
2023;12;5;Ensino Médio;5;49 Horas +;3143,789435133783;8,89846236781998e+02
2023;13;5;Ensino Médio;5;49 Horas +;1812,236131817466;1,29024044910483e+02
2023;14;5;Ensino Médio;5;49 Horas +;1928,567826564769;2,29672539439397e+02
2023;15;5;Ensino Médio;5;49 Horas +;2347,568918585007;1,51785470089401e+02
2023;16;5;Ensino Médio;5;49 Horas +;1899,157895061439;1,62313042184481e+02
2023;17;5;Ensino Médio;5;49 Horas +;3060,320317570321;5,34140664769145e+02
2023;21;5;Ensino Médio;5;49 Horas +;2662,113120179220;3,26516685021670e+02
2023;22;5;Ensino Médio;5;49 Horas +;1925,659466165007;1,41390506403599e+02
2023;23;5;Ensino Médio;5;49 Horas +;1939,191959189619;1,26048165120999e+02
2023;24;5;Ensino Médio;5;49 Horas +;2101,511902233260;2,54029780324637e+02
2023;25;5;Ensino Médio;5;49 Horas +;4199,563231467871;1,75437406205347e+03
2023;26;5;Ensino Médio;5;49 Horas +;2279,469403412756;1,80367047871974e+02
2023;27;5;Ensino Médio;5;49 Horas +;2002,245027743647;1,54879210361689e+02
2023;28;5;Ensino Médio;5;49 Horas +;2197,908612425266;2,29620363094416e+02
2023;29;5;Ensino Médio;5;49 Horas +;2064,129760189031;1,58041500905472e+02
2023;31;5;Ensino Médio;5;49 Horas +;3516,021835061764;7,13314268147039e+02
2023;32;5;Ensino Médio;5;49 Horas +;3528,789921475804;4,25345699501531e+02
2023;33;5;Ensino Médio;5;49 Horas +;3136,407254410657;2,67708264876435e+02
2023;35;5;Ensino Médio;5;49 Horas +;3146,517875887394;1,49747187519033e+02
2023;41;5;Ensino Médio;5;49 Horas +;3301,250718068867;1,73061313554044e+02
2023;42;5;Ensino Médio;5;49 Horas +;3816,542524986720;1,87603025567851e+02
2023;43;5;Ensino Médio;5;49 Horas +;3534,325250166519;2,72914841047685e+02
2023;50;5;Ensino Médio;5;49 Horas +;3522,281434164756;3,45162551771412e+02
2023;51;5;Ensino Médio;5;49 Horas +;3424,920058268765;2,88833128438312e+02
2023;52;5;Ensino Médio;5;49 Horas +;3201,878292335934;2,26465012638303e+02
2023;53;5;Ensino Médio;5;49 Horas +;3817,359292890497;4,06887220904593e+02
2023;11;6;Ensino Superior;5;49 Horas +;3472,642083495253;6,13112688123227e+02
2023;12;6;Ensino Superior;5;49 Horas +;1320,000000000000;6,83832750542595e-14
2023;13;6;Ensino Superior;5;49 Horas +;3468,699198528558;3,76354598044162e+02
2023;14;6;Ensino Superior;5;49 Horas +;2051,952790574879;1,77164983276525e+02
2023;15;6;Ensino Superior;5;49 Horas +;2731,419194959029;6,15188743683878e+02
2023;16;6;Ensino Superior;5;49 Horas +;2131,851604925492;9,19315862217308e+02
2023;17;6;Ensino Superior;5;49 Horas +;9583,439505249489;5,53166053193389e+03
2023;21;6;Ensino Superior;5;49 Horas +;2430,172373861872;6,59502856242346e+02
2023;22;6;Ensino Superior;5;49 Horas +;2420,910804386321;6,49710474504121e+02
2023;23;6;Ensino Superior;5;49 Horas +;2107,914108202282;3,77761984429701e+02
2023;24;6;Ensino Superior;5;49 Horas +;2420,141323759856;7,48506127021207e+02
2023;25;6;Ensino Superior;5;49 Horas +;5031,724701897150;2,48879886313613e+03
2023;26;6;Ensino Superior;5;49 Horas +;3412,440491575082;9,03920414439663e+02
2023;27;6;Ensino Superior;5;49 Horas +;2323,780830678455;3,36253294866332e+02
2023;28;6;Ensino Superior;5;49 Horas +;5427,184276000507;3,50232136002979e+03
2023;29;6;Ensino Superior;5;49 Horas +;2398,775803655571;3,85622253198055e+02
2023;31;6;Ensino Superior;5;49 Horas +;4610,296600623674;1,00738763683226e+03
2023;32;6;Ensino Superior;5;49 Horas +;4721,325723279989;7,31763517648837e+02
2023;33;6;Ensino Superior;5;49 Horas +;5674,246064528836;9,30311377435887e+02
2023;35;6;Ensino Superior;5;49 Horas +;5040,390124853590;7,18314886825681e+02
2023;41;6;Ensino Superior;5;49 Horas +;6245,857785635999;1,14784766030158e+03
2023;42;6;Ensino Superior;5;49 Horas +;4385,734651121088;4,05162720820119e+02
2023;43;6;Ensino Superior;5;49 Horas +;4071,665120535961;3,79919854230392e+02
2023;50;6;Ensino Superior;5;49 Horas +;5057,454615803103;1,10560286129221e+03
2023;51;6;Ensino Superior;5;49 Horas +;3691,876121666569;7,85202541658531e+02
2023;52;6;Ensino Superior;5;49 Horas +;3412,920540384643;6,14903091147838e+02
2023;53;6;Ensino Superior;5;49 Horas +;3856,141692273338;8,39367735110241e+02
2023;11;7;Ensino Superior;5;49 Horas +;7081,451407089476;1,23523497127060e+03
2023;12;7;Ensino Superior;5;49 Horas +;4217,753805374062;6,15309057748718e+02
2023;13;7;Ensino Superior;5;49 Horas +;7138,960356455928;1,52780927760636e+03
2023;14;7;Ensino Superior;5;49 Horas +;6414,154527129159;1,25053098018565e+03
2023;15;7;Ensino Superior;5;49 Horas +;7347,542418997931;1,13631091935350e+03
2023;16;7;Ensino Superior;5;49 Horas +;6636,012277100482;1,05291726369189e+03
2023;17;7;Ensino Superior;5;49 Horas +;6054,592177180488;9,33581826950443e+02
2023;21;7;Ensino Superior;5;49 Horas +;4442,333815951843;5,39528178988914e+02
2023;22;7;Ensino Superior;5;49 Horas +;9454,423257392009;2,27831865298684e+03
2023;23;7;Ensino Superior;5;49 Horas +;6270,468411195820;1,50674546133402e+03
2023;24;7;Ensino Superior;5;49 Horas +;5414,981775395061;5,19658914828007e+02
2023;25;7;Ensino Superior;5;49 Horas +;6632,332179696727;1,23560463509871e+03
2023;26;7;Ensino Superior;5;49 Horas +;5238,863765753006;4,90073790707131e+02
2023;27;7;Ensino Superior;5;49 Horas +;6129,749077872214;6,71801497633822e+02
2023;28;7;Ensino Superior;5;49 Horas +;4842,283214804436;5,91961318608694e+02
2023;29;7;Ensino Superior;5;49 Horas +;5726,812635163457;8,07150905968059e+02
2023;31;7;Ensino Superior;5;49 Horas +;7680,781884354332;5,31932983401438e+02
2023;32;7;Ensino Superior;5;49 Horas +;8647,281011413026;9,95878182308986e+02
2023;33;7;Ensino Superior;5;49 Horas +;10545,382055403141;1,02995668250424e+03
2023;35;7;Ensino Superior;5;49 Horas +;9200,093303550362;5,66080035380922e+02
2023;41;7;Ensino Superior;5;49 Horas +;7351,514304748895;6,20405832668986e+02
2023;42;7;Ensino Superior;5;49 Horas +;7810,248479379541;5,73073301732126e+02
2023;43;7;Ensino Superior;5;49 Horas +;6889,754226661665;4,64743550705004e+02
2023;50;7;Ensino Superior;5;49 Horas +;7059,549160384226;8,93270776517350e+02
2023;51;7;Ensino Superior;5;49 Horas +;8460,724079216083;1,17367309837813e+03
2023;52;7;Ensino Superior;5;49 Horas +;8041,629425722958;6,66886150115777e+02
2023;53;7;Ensino Superior;5;49 Horas +;10778,881967891555;9,95044442418060e+02
2022;11;1;Sem Instrução Formal;1;Até 14 Horas;1870,374348195704;8,43370280375014e+02
2022;12;1;Sem Instrução Formal;1;Até 14 Horas;849,346551499379;3,76942687844696e+02
2022;13;1;Sem Instrução Formal;1;Até 14 Horas;462,724585531816;2,60338690506483e+02
2022;15;1;Sem Instrução Formal;1;Até 14 Horas;647,930499849882;2,42581017178445e+02
2022;16;1;Sem Instrução Formal;1;Até 14 Horas;613,758782897337;2,88864052478246e+02
2022;17;1;Sem Instrução Formal;1;Até 14 Horas;419,558309505197;9,35907537880096e+01
